manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_capacity,body_type,has_warranty,drivetrain,price_usd,is_exchangeable
Mitsubishi,Outlander,automatic,grey,250000,2008,gasoline,False,2.4,suv,False,all,8500.0,False
Mitsubishi,Pajero,mechanical,green,400000,1999,gasoline,False,3.0,suv,False,all,4500.0,False
Mitsubishi,Space Star,mechanical,grey,250000,2003,gasoline,False,1.6,minivan,False,front,3200.0,False
Mitsubishi,Space Wagon,mechanical,blue,235590,1994,gasoline,False,2.0,minivan,False,front,1500.0,False
Mitsubishi,Outlander,automatic,silver,84053,2014,gasoline,False,2.4,suv,False,all,17500.0,False
Mitsubishi,Galant,automatic,grey,341181,2003,gas,True,2.4,sedan,False,front,4500.0,False
Mitsubishi,Lancer,mechanical,silver,245750,2004,gasoline,False,2.0,universal,False,front,5200.0,False
Mitsubishi,Lancer,automatic,silver,240000,2001,gasoline,False,2.0,sedan,False,front,2608.37,False
Mitsubishi,Galant,automatic,black,270389,2000,gasoline,False,2.4,sedan,False,front,2590.0,True
Mitsubishi,Outlander,automatic,white,354056,2004,gasoline,False,2.4,suv,False,front,4850.0,False
Mitsubishi,Eclipse,mechanical,grey,250000,2001,gasoline,False,3.0,hatchback,False,front,4000.0,True
Mitsubishi,Colt,mechanical,other,97900,2009,gasoline,False,1.3,hatchback,False,front,6700.0,False
Mitsubishi,Outlander,automatic,white,89000,2013,gasoline,False,2.0,suv,False,front,15450.0,False
Mitsubishi,Colt,mechanical,white,301780,1991,gasoline,False,1.3,hatchback,False,front,650.0,True
Mitsubishi,ASX,automatic,black,80000,2013,gasoline,False,1.8,suv,False,front,14050.0,True
Mitsubishi,Space Star,mechanical,silver,294000,1999,gasoline,False,1.3,hatchback,False,front,2850.0,True
Mitsubishi,Lancer,automatic,grey,210000,2002,gasoline,False,1.6,sedan,False,front,2850.0,True
Mitsubishi,Space Star,mechanical,green,310000,1998,gasoline,False,1.3,minivan,False,front,2850.0,True
Mitsubishi,Galant,mechanical,other,350000,1992,gasoline,False,1.8,hatchback,False,front,750.0,True
Mitsubishi,ASX,automatic,black,108000,2014,gasoline,False,1.8,suv,False,front,12500.0,False
Mitsubishi,Pajero,automatic,silver,300000,2001,gasoline,False,3.5,suv,False,all,6000.0,False
Mitsubishi,Colt,mechanical,black,386021,1992,gasoline,False,1.3,hatchback,False,front,600.0,True
Mitsubishi,Space Wagon,mechanical,green,420000,1996,diesel,False,2.5,minivan,False,front,990.0,False
Mitsubishi,Lancer,automatic,silver,203683,2006,gasoline,False,1.6,sedan,False,front,3750.0,False
Mitsubishi,Lancer,mechanical,red,218000,2008,gasoline,False,1.6,sedan,False,front,3698.0,False
Mitsubishi,Lancer,mechanical,other,213000,2006,gasoline,False,1.3,sedan,False,front,3000.0,True
Mitsubishi,Galant,automatic,grey,180964,2002,gasoline,False,2.4,sedan,False,front,3700.0,False
Mitsubishi,Pajero,mechanical,red,250000,1993,diesel,False,2.5,suv,False,all,4500.0,True
Mitsubishi,Outlander,mechanical,black,300000,2007,diesel,False,2.0,suv,False,all,11000.0,False
Mitsubishi,Galant,mechanical,white,316000,1992,gasoline,False,1.8,hatchback,False,front,700.0,False
Mitsubishi,Outlander,automatic,green,240000,2004,gasoline,False,2.4,suv,False,all,4100.0,True
Mitsubishi,ASX,automatic,silver,150000,2011,gasoline,False,2.0,suv,False,front,9800.0,False
Mitsubishi,Carisma,mechanical,silver,350000,1998,diesel,False,1.9,liftback,False,front,1300.0,True
Mitsubishi,Eclipse,mechanical,grey,201168,2003,gasoline,False,2.4,coupe,False,front,5000.0,True
Mitsubishi,Lancer,mechanical,red,275000,1996,gasoline,False,1.6,sedan,False,front,550.0,True
Mitsubishi,Lancer,mechanical,red,227000,1998,gas,True,1.6,universal,False,front,1900.0,False
Mitsubishi,Outlander,mechanical,black,196984,2005,gasoline,False,2.4,suv,False,front,6150.0,False
Mitsubishi,Lancer,automatic,other,180000,2008,gasoline,False,1.8,sedan,False,front,6350.0,True
Mitsubishi,Space Wagon,mechanical,red,300000,2000,diesel,False,2.0,minivan,False,front,3500.0,False
Mitsubishi,Galant,automatic,blue,305,2001,gasoline,False,2.4,sedan,False,front,2299.0,True
Mitsubishi,Space Star,mechanical,black,266800,2003,diesel,False,1.9,minivan,False,front,2925.0,False
Mitsubishi,Carisma,mechanical,silver,300000,1997,diesel,False,1.9,sedan,False,front,1000.0,True
Mitsubishi,Lancer,automatic,silver,130000,2008,gasoline,False,2.0,sedan,False,front,7500.0,False
Mitsubishi,Colt,mechanical,red,110000,2008,gasoline,False,1.3,hatchback,False,front,4900.0,False
Mitsubishi,Space Wagon,mechanical,blue,336000,2000,diesel,False,2.0,minivan,False,front,1500.0,False
Mitsubishi,Carisma,mechanical,silver,300000,1997,gasoline,False,1.6,hatchback,False,front,1500.0,False
Mitsubishi,Pajero,automatic,green,280000,2001,diesel,False,3.2,suv,False,all,5000.0,False
Mitsubishi,Galant,mechanical,blue,340000,1997,gas,True,2.0,universal,False,front,2650.0,True
Mitsubishi,Lancer,mechanical,black,170000,2008,gasoline,False,2.0,sedan,False,front,7200.0,False
Mitsubishi,Montero,automatic,black,276807,2001,diesel,False,3.5,suv,False,all,6300.0,True
Mitsubishi,Carisma,mechanical,red,300000,1998,gasoline,False,1.6,hatchback,False,front,700.0,False
Mitsubishi,3000GT,mechanical,black,120000,1993,gasoline,False,3.0,coupe,False,all,7000.0,True
Mitsubishi,Outlander,mechanical,grey,251000,2008,diesel,False,2.2,suv,False,all,10500.0,True
Mitsubishi,ASX,automatic,black,80000,2012,gasoline,False,1.8,suv,False,front,12000.0,False
Mitsubishi,Lancer,mechanical,black,230000,2007,gasoline,False,1.6,sedan,False,front,1200.0,True
Mitsubishi,Lancer,mechanical,red,301609,1995,gasoline,False,1.6,sedan,False,front,650.0,False
Mitsubishi,Space Star,mechanical,white,230000,1999,gasoline,False,1.3,minivan,False,front,1896.99,False
Mitsubishi,Carisma,mechanical,other,280000,1999,diesel,False,1.9,liftback,False,front,2000.0,True
Mitsubishi,Outlander,automatic,silver,150000,2011,gasoline,False,2.0,suv,False,front,9800.0,False
Mitsubishi,Outlander,automatic,white,144000,2014,gasoline,False,2.4,suv,False,all,16390.0,False
Mitsubishi,Carisma,mechanical,other,300000,1996,diesel,False,1.9,hatchback,False,front,1700.0,False
Mitsubishi,Outlander,automatic,black,243000,2007,gasoline,False,3.0,suv,False,all,8990.0,False
Mitsubishi,Carisma,mechanical,green,320000,2000,diesel,False,1.9,hatchback,False,front,2800.0,False
Mitsubishi,Lancer,mechanical,grey,300000,1992,gasoline,False,2.0,hatchback,False,front,600.0,True
Mitsubishi,Montero,automatic,silver,120000,2000,gasoline,False,3.5,suv,False,all,6700.0,True
Mitsubishi,Lancer,mechanical,silver,306000,1996,gasoline,False,1.3,sedan,False,front,1500.0,False
Mitsubishi,Lancer,mechanical,red,267580,1993,gasoline,False,1.3,sedan,False,front,500.0,False
Mitsubishi,Outlander,mechanical,silver,229000,2003,gasoline,False,2.0,suv,False,all,4500.0,False
Mitsubishi,Outlander,automatic,silver,210000,2007,gasoline,False,3.0,suv,False,all,9950.0,True
Mitsubishi,Pajero,automatic,black,121000,2011,gasoline,False,3.5,suv,False,all,20000.0,False
Mitsubishi,Galant,mechanical,red,360000,1996,gasoline,False,1.8,hatchback,False,front,500.0,False
Mitsubishi,Outlander,automatic,silver,103000,2014,gasoline,False,2.0,suv,False,all,17500.0,False
Mitsubishi,Pajero Sport,automatic,silver,420000,2002,gas,True,3.0,suv,False,all,5000.0,True
Mitsubishi,Space Wagon,mechanical,red,292000,1999,gasoline,False,2.4,minivan,False,front,2655.79,False
Mitsubishi,Lancer,mechanical,silver,234000,2008,gasoline,False,1.8,sedan,False,front,7150.0,False
Mitsubishi,Space Star,mechanical,silver,264000,1999,gasoline,False,1.8,minivan,False,front,1555.53,False
Mitsubishi,3000GT,mechanical,black,200000,1996,gasoline,False,3.0,coupe,False,front,6000.0,True
Mitsubishi,Lancer,mechanical,red,91733,2003,gasoline,False,2.4,sedan,False,front,4900.0,True
Mitsubishi,Outlander,automatic,black,40000,2014,gasoline,False,2.4,suv,False,all,17300.0,False
Mitsubishi,Carisma,mechanical,red,300000,2000,gasoline,False,1.6,hatchback,False,front,2000.0,True
Mitsubishi,Galant,mechanical,other,154497,2006,gasoline,False,2.4,sedan,False,front,7400.0,False
Mitsubishi,Eclipse,automatic,silver,198000,2001,gasoline,False,2.4,coupe,False,front,3950.0,False
Mitsubishi,Outlander,automatic,black,143300,2011,gasoline,False,2.4,suv,False,all,13800.0,False
Mitsubishi,Outlander,mechanical,grey,156000,2004,gasoline,False,2.4,suv,False,all,6500.0,False
Mitsubishi,Outlander,automatic,black,35000,2016,gasoline,False,2.4,suv,False,all,23700.0,False
Mitsubishi,L200,mechanical,black,122600,2012,diesel,False,2.5,pickup,False,all,16499.0,True
Mitsubishi,Space Star,mechanical,silver,245000,2002,diesel,False,1.9,minivan,False,front,3800.0,False
Mitsubishi,Lancer,mechanical,red,300000,1995,gasoline,False,1.3,sedan,False,front,1100.0,True
Mitsubishi,Outlander,automatic,grey,105000,2016,gasoline,False,2.0,suv,False,all,19700.0,False
Mitsubishi,3000GT,mechanical,black,270000,1991,gasoline,False,3.0,coupe,False,front,6999.0,True
Mitsubishi,Galant,mechanical,silver,500000,1990,diesel,False,1.8,sedan,False,front,430.0,True
Mitsubishi,3000GT,mechanical,red,170000,1994,gasoline,False,3.0,coupe,False,front,5000.0,False
Mitsubishi,ASX,automatic,red,121000,2013,gasoline,False,2.0,suv,False,all,13700.0,False
Mitsubishi,Pajero,mechanical,blue,195000,2008,diesel,False,3.2,suv,False,all,15600.0,False
Mitsubishi,Pajero,automatic,black,237000,2008,diesel,False,3.2,suv,False,all,17200.0,False
Mitsubishi,Lancer,mechanical,red,354450,1994,diesel,False,2.0,sedan,False,front,950.0,True
Mitsubishi,Lancer,automatic,black,237000,2007,gasoline,False,2.0,sedan,False,front,5500.0,False
Mitsubishi,Carisma,automatic,silver,240000,2002,gasoline,False,1.6,hatchback,False,front,3300.0,True
Mitsubishi,Colt,mechanical,grey,110000,2009,gasoline,False,1.1,hatchback,False,front,4400.0,False
Mitsubishi,Galant,mechanical,silver,10,1995,gasoline,False,1.8,sedan,False,front,1849.57,True
Mitsubishi,Lancer,mechanical,other,248358,1995,gasoline,False,1.6,universal,False,front,700.0,False
Mitsubishi,Galant,automatic,black,321869,1999,gasoline,False,2.4,sedan,False,front,4000.0,False
Mitsubishi,Space Star,mechanical,brown,355000,1998,gasoline,False,1.3,hatchback,False,front,1100.0,False
Mitsubishi,Pajero,automatic,other,430000,2003,diesel,False,3.2,suv,False,all,8800.0,True
Mitsubishi,L200,automatic,black,255182,2013,diesel,False,2.5,pickup,False,all,14750.0,True
Mitsubishi,Lancer,automatic,grey,170000,2007,gasoline,False,2.0,sedan,False,front,6699.0,True
Mitsubishi,Space Star,mechanical,blue,260000,2003,diesel,False,1.9,minivan,False,front,2999.0,True
Mitsubishi,Colt,mechanical,silver,171000,2007,gasoline,False,1.3,hatchback,False,front,3999.0,True
Mitsubishi,Pajero,automatic,white,137300,2014,diesel,False,3.2,suv,False,all,27350.0,True
Mitsubishi,Lancer,automatic,silver,230,2003,gas,True,2.0,sedan,False,front,3500.0,True
Mitsubishi,Colt,mechanical,blue,240000,2003,gasoline,False,1.3,hatchback,False,front,1500.0,False
Mitsubishi,Lancer,mechanical,grey,159000,2008,gasoline,False,2.0,sedan,False,front,7000.0,False
Mitsubishi,Colt,mechanical,black,155000,2010,gasoline,False,1.1,hatchback,False,front,4500.0,False
Mitsubishi,Lancer,mechanical,green,280000,1996,gasoline,False,1.3,sedan,False,front,1000.0,False
Mitsubishi,Galant,automatic,other,273588,1999,gasoline,False,2.4,sedan,False,front,2350.0,True
Mitsubishi,Colt,mechanical,blue,230000,1996,gasoline,False,1.3,hatchback,False,front,850.0,False
Mitsubishi,Lancer Evolution,mechanical,blue,78000,2008,gasoline,False,2.0,sedan,False,all,15500.0,True
Mitsubishi,ASX,automatic,silver,129000,2011,gasoline,False,2.0,suv,False,front,10999.0,True
Mitsubishi,Carisma,mechanical,silver,333333,1997,gasoline,False,1.8,hatchback,False,front,2100.0,True
Mitsubishi,Carisma,mechanical,white,300000,1996,diesel,False,1.9,hatchback,False,front,1300.0,True
Mitsubishi,Space Star,mechanical,red,216000,2000,gasoline,False,1.3,minivan,False,front,2500.0,False
Mitsubishi,Galant,mechanical,violet,285000,2000,diesel,False,2.0,universal,False,front,1100.0,False
Mitsubishi,Pajero,automatic,blue,274325,1994,gasoline,False,3.5,suv,False,all,4000.0,True
Mitsubishi,Pajero,mechanical,blue,250000,1998,gasoline,False,3.0,suv,False,all,2650.0,False
Mitsubishi,Space Star,mechanical,white,251000,1999,gasoline,False,1.3,universal,False,front,1050.0,False
Mitsubishi,Galant,automatic,blue,247500,1997,gasoline,False,2.0,sedan,False,front,1800.0,True
Mitsubishi,Space Star,mechanical,green,301700,2000,gasoline,False,1.8,minivan,False,front,2399.0,True
Mitsubishi,Outlander,automatic,red,72800,2013,gasoline,False,2.4,suv,False,all,15799.0,True
Mitsubishi,Outlander,automatic,silver,229167,2008,gasoline,False,2.4,suv,False,all,9499.0,True
Mitsubishi,Outlander,automatic,black,180000,2008,gasoline,False,3.0,suv,False,all,10800.0,True
Mitsubishi,Galant,automatic,grey,236000,2004,gasoline,False,2.4,sedan,False,front,5500.0,False
Mitsubishi,Lancer,mechanical,white,265000,1991,gasoline,False,1.5,hatchback,False,front,1100.0,True
Mitsubishi,Galant,automatic,silver,268000,1991,gasoline,False,1.8,sedan,False,front,900.6,False
Mitsubishi,Outlander,automatic,silver,250000,2004,gasoline,False,2.4,suv,False,all,6500.0,False
Mitsubishi,Space Star,mechanical,silver,1000,2000,gasoline,False,1.4,universal,False,front,1000.0,False
Mitsubishi,Carisma,mechanical,silver,360000,1996,gasoline,False,1.6,sedan,False,front,1600.0,False
Mitsubishi,Pajero,mechanical,red,325000,2001,diesel,False,2.5,suv,False,all,6200.0,False
Mitsubishi,Colt,mechanical,silver,360000,2002,gasoline,False,1.3,hatchback,False,front,1500.0,False
Mitsubishi,Lancer,automatic,silver,418429,2005,gasoline,False,1.6,sedan,False,front,2900.0,True
Mitsubishi,Galant,mechanical,green,236000,1996,diesel,False,2.0,sedan,False,front,890.0,False
Mitsubishi,Carisma,mechanical,silver,350000,1997,gasoline,False,1.6,hatchback,False,front,1100.0,False
Mitsubishi,Space Runner,mechanical,green,350000,1997,diesel,False,2.0,minivan,False,front,1500.0,True
Mitsubishi,Colt,mechanical,red,300000,1993,gasoline,False,1.3,hatchback,False,front,1500.0,False
Mitsubishi,Lancer,mechanical,blue,41593,1992,gasoline,False,1.5,hatchback,False,front,450.0,True
Mitsubishi,Space Wagon,mechanical,grey,370000,1997,gasoline,False,2.0,minivan,False,front,1350.0,True
Mitsubishi,Colt,mechanical,blue,300000,1993,gasoline,False,1.3,hatchback,False,front,400.0,False
Mitsubishi,Lancer,mechanical,red,262000,2005,gasoline,False,1.6,sedan,False,front,4999.0,False
Mitsubishi,ASX,automatic,red,223699,2011,gasoline,False,2.0,suv,False,front,9000.0,True
Mitsubishi,Montero,automatic,white,347618,2001,gas,True,3.5,suv,False,all,7200.0,True
Mitsubishi,Eclipse,automatic,red,431069,1998,gasoline,False,2.0,coupe,False,front,3000.0,True
Mitsubishi,Pajero,automatic,green,233000,2000,diesel,False,3.2,suv,False,all,8250.0,False
Mitsubishi,Outlander,automatic,other,215000,2012,gasoline,False,2.0,suv,False,all,13000.0,True
Mitsubishi,Galant,mechanical,grey,230000,1996,gasoline,False,2.0,sedan,False,front,1000.0,True
Mitsubishi,Pajero,automatic,black,305000,2007,diesel,False,3.2,suv,False,rear,12800.0,False
Mitsubishi,Carisma,mechanical,black,342121,1997,diesel,False,1.9,hatchback,False,all,2200.0,False
Mitsubishi,Eclipse Cross,automatic,silver,31000,2018,gasoline,False,1.5,suv,False,front,20866.93,False
Mitsubishi,Galant,mechanical,white,340000,1988,gasoline,False,1.8,sedan,False,front,800.0,False
Mitsubishi,Pajero,automatic,violet,294000,2000,diesel,False,3.2,suv,False,all,7500.0,True
Mitsubishi,Galant,mechanical,green,340000,1998,gasoline,False,2.4,sedan,False,front,2200.0,False
Mitsubishi,Galant,automatic,silver,357274,2003,gasoline,False,2.4,sedan,False,front,3400.0,False
Mitsubishi,L200,automatic,black,150000,2008,diesel,False,2.5,pickup,False,all,11000.0,False
Mitsubishi,Galant,mechanical,silver,375162,1997,gas,True,2.0,sedan,False,front,2039.27,False
Mitsubishi,Carisma,mechanical,black,350000,1998,gasoline,False,1.6,sedan,False,front,1800.0,False
Mitsubishi,Galant,mechanical,other,450000,1993,gasoline,False,2.0,hatchback,False,front,350.0,False
Mitsubishi,Colt,mechanical,red,250000,1996,gasoline,False,1.6,hatchback,False,front,1500.0,False
Mitsubishi,L200,mechanical,black,335000,2007,diesel,False,2.5,pickup,False,all,8900.0,True
Mitsubishi,Lancer,mechanical,white,378000,1993,gasoline,False,1.6,sedan,False,front,800.0,True
Mitsubishi,Colt,mechanical,black,189555,2007,gasoline,False,1.1,hatchback,False,front,3600.0,False
Mitsubishi,Colt,mechanical,grey,350000,1997,gasoline,False,2.5,hatchback,False,front,2300.0,False
Mitsubishi,ASX,automatic,silver,64000,2014,gasoline,False,1.8,suv,False,front,14350.0,False
Mitsubishi,Space Star,mechanical,red,200000,2005,gasoline,False,1.6,minivan,False,front,3999.0,True
Mitsubishi,Space Star,mechanical,silver,150000,2004,gasoline,False,1.6,hatchback,False,front,3500.0,False
Mitsubishi,Lancer,automatic,silver,170000,2007,gasoline,False,1.6,sedan,False,front,4400.0,True
Mitsubishi,Space Star,automatic,red,76000,2013,gasoline,False,1.2,hatchback,False,front,7450.0,False
Mitsubishi,Galant,mechanical,blue,300000,1997,gasoline,False,2.5,universal,False,front,2000.0,False
Mitsubishi,Colt,automatic,silver,56000,2008,gasoline,False,1.3,hatchback,False,front,6000.0,False
Mitsubishi,Lancer,mechanical,grey,300000,2005,gasoline,False,1.6,sedan,False,front,3600.0,True
Mitsubishi,Lancer,automatic,silver,190000,2008,gasoline,False,1.8,sedan,False,front,7000.0,False
Mitsubishi,Pajero,mechanical,black,304000,2000,diesel,False,3.2,suv,False,all,7750.0,True
Mitsubishi,Lancer,mechanical,silver,250000,1995,gasoline,False,1.6,sedan,False,front,1000.0,False
Mitsubishi,Colt,mechanical,red,1000000,1992,gasoline,False,1.6,hatchback,False,front,790.0,False
Mitsubishi,Colt,mechanical,blue,1000000,1995,gasoline,False,1.6,hatchback,False,front,600.0,True
Mitsubishi,Pajero Sport,mechanical,black,3000,2018,diesel,False,2.4,suv,False,all,28000.0,False
Mitsubishi,Galant,mechanical,silver,230000,1997,gasoline,False,2.0,universal,False,front,2500.0,True
Mitsubishi,Galant,mechanical,blue,320000,1995,gasoline,False,1.8,sedan,False,front,1000.0,False
Mitsubishi,Lancer,automatic,white,165000,2008,gasoline,False,1.8,sedan,False,front,6800.0,False
Mitsubishi,Galant,mechanical,grey,280000,1993,diesel,False,2.0,sedan,False,front,600.0,True
Mitsubishi,Galant,automatic,black,250000,2007,gasoline,False,2.4,sedan,False,front,7600.0,False
Mitsubishi,Galant,automatic,other,273588,2007,gasoline,False,2.4,sedan,False,front,6499.0,False
Mitsubishi,Lancer,mechanical,silver,300000,1990,gasoline,False,1.3,sedan,False,front,300.0,False
Mitsubishi,ASX,automatic,red,74000,2014,gasoline,False,1.8,hatchback,False,front,13500.0,False
Mitsubishi,Space Wagon,mechanical,blue,396000,1998,diesel,False,2.0,minivan,False,front,2100.0,True
Mitsubishi,Carisma,mechanical,red,400000,1997,gasoline,False,1.8,sedan,False,front,1400.0,True
Mitsubishi,Colt,mechanical,black,134000,2010,gasoline,False,1.3,hatchback,False,front,5500.0,False
Mitsubishi,Pajero Sport,mechanical,blue,301000,2004,diesel,False,2.5,suv,False,all,8800.0,False
Mitsubishi,Lancer,mechanical,blue,300000,1995,gasoline,False,1.6,sedan,False,front,1600.0,True
Mitsubishi,Space Wagon,mechanical,silver,200000,1993,diesel,False,2.0,minivan,False,front,2000.0,False
Mitsubishi,Pajero Sport,automatic,black,420000,2001,gasoline,False,3.0,suv,False,all,5690.98,False
